id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
91,1.2231910043673169e-19,4.0162935477372486e-11,5.075907491955219e-19,1.2735335718764636e-20,2.6461693084028567e-16,3.168766534940144e-23,4.554999780137514e-11,2.1496632116174154e-16,2.98169633654533e-19,2.480767813395346e-09,1.6529241362408964e-26,1.5024489365104304e-15,1.0450062837831646e-19,3.4905160494836177e-14,1.6523093936704502e-15,5.448557915530099e-21,8.348055375901473e-21,2.415758231494272e-18,1.1785574350937226e-22,2.840712056695338e-07,1.1218625278698515e-14,2.1653197367680103e-21,5.999832681521755e-24,2.711636342207486e-19,1.3591833583242846e-23,5.724823921270914e-22,4.729602668708532e-13,5.311728640989644e-23,3.88800504649518e-19,1.0939327285849369e-21,1.212740684004896e-21,5.200463314617688e-19,1.3661689385767656e-24,1.4962092548676434e-22,4.822421571763845e-22,1.3704774231063487e-21,3.1688779882467835e-14,4.948878502658793e-18,3.282866261277405e-14,7.106792245316384e-16,1.303091473802895e-15,1.5178183493383597e-15,5.824500598722296e-22,4.120827615322003e-21,7.274442088647896e-22,1.2318679997460274e-19,8.251206581779579e-21,0.9999995231628418,2.0480383966514637e-07,1.153253529810812e-19,3.167227244360582e-11,3.041491155075257e-19,2.993019306200703e-22,3.046348039099681e-17,1.3151001279026377e-17,6.467882244621538e-20,1.090870928433301e-19,1.4650358163121887e-18,1.870607886095011e-20,5.5224559618787805e-17,1.3229482107593877e-19,9.402589639332836e-23,3.388890365749486e-26,5.818316877575011e-18,1.261048589801789e-17,1.0501191730279084e-23,3.000995009441154e-25,2.414634698590376e-25,3.245815364627453e-17,2.7973807212819964e-20,1.1848122570048805e-25,3.4019957884479876e-20,2.920022951900007e-27,1.966058803142828e-18,3.525916168378954e-20,1.1508972605995149e-20,5.651042346153006e-18,4.75619562591971e-22,4.400884995322519e-18,3.0572647138748187e-19,1.1680039700451717e-14,2.7489509927835072e-21,1.781917610698975e-14,1.0778844713692898e-15,6.896124530335174e-18,4.0601636636106164e-12,8.230337234977521e-20,3.0372063036675407e-16,1.6107564273880973e-21,2.3981841589951236e-18,2.9656309138520944e-21,9.21096389012697e-21,6.091983586178739e-19,2.804535255503309e-23,4.611917050276334e-16,8.80163264557613e-16,1.3202781958191584e-16,1.3119157216512044e-21,9.177983026353864e-12
93,1.2336865470169434e-14,9.744370024419857e-14,2.2528068820137914e-12,4.880633497350573e-08,4.58022097151096e-15,2.7613628140262143e-14,5.885329029675646e-11,4.704532373882948e-15,1.31352744910866e-15,9.258513958753864e-15,3.7990490710704174e-15,1.686088707617949e-14,2.414609744788576e-12,3.689245564315706e-14,4.985046229977197e-12,1.1320165894349466e-14,3.086127612684543e-14,1.2325964901527264e-12,6.323279251688749e-15,4.391857544305822e-09,1.7392252443332269e-15,3.8322977061709673e-13,9.32774386735709e-16,3.480808204875136e-15,2.178898871429253e-15,5.13499087543591e-14,2.1429889807134117e-10,6.069645220457831e-12,1.2587839624822461e-11,8.216055263974946e-15,4.771455040970818e-13,5.876778230717861e-12,3.752331778628104e-12,8.413969488419478e-16,4.447509027727392e-10,7.211194879416989e-16,7.943687307943037e-08,1.435771803098146e-13,3.798665548782054e-11,9.381884852333044e-11,4.1554695795475993e-10,1.5706765887912866e-09,1.246390074483017e-10,3.7309023925846674e-11,1.5833795862993383e-12,4.6565687417121637e-10,4.611416283550884e-12,2.8196003309943762e-09,5.33658048307295e-11,6.564167798591347e-15,0.9999996423721313,9.509323883882814e-12,2.4494412574627145e-12,5.018931936717763e-09,3.5075583930399556e-12,1.5063209013455037e-10,2.1522127829909365e-11,1.6577543374488024e-12,4.630615682565953e-11,2.079814272193392e-11,4.624011243348214e-12,8.72389115699583e-14,8.202589981212444e-15,2.1955749718305384e-10,1.5919875140379958e-10,4.1316251228650305e-14,3.32621740751788e-14,5.091455076012934e-14,3.333884279754784e-10,2.497035356263666e-10,5.840869874258208e-17,9.31171525113796e-15,8.993634897686183e-16,1.1401393067503318e-12,5.4303383892426865e-14,3.133867406031332e-13,2.7927038459552023e-10,1.644118733301267e-13,1.6913591837849906e-13,5.01349005713192e-12,1.1412875852712112e-13,9.876074263948098e-11,1.054719644955071e-09,1.5222562410599494e-07,9.844567869232712e-12,9.793986455175485e-11,7.719124645033659e-11,1.3631984430162447e-10,1.4245056211546238e-14,4.40191875734474e-14,3.0355388341840595e-12,7.763042053805791e-13,2.4959875610580315e-14,1.6580109841966557e-15,3.769076994952769e-10,1.221763900986772e-12,5.667127322972476e-10,6.857191463954804e-12,1.4492218189388062e-11
94,1.7933029593917405e-18,1.337000649082043e-10,1.3349694198064678e-18,4.548108831871328e-26,1.0,1.662622443319745e-15,7.810666892704801e-19,6.57654512047266e-17,8.970309304384694e-15,5.00881336407133e-10,5.180625972565018e-19,4.967257161148098e-10,1.148488834177084e-22,1.5267639304170625e-20,5.593273541097405e-16,1.4184401378710113e-19,4.3675916290737693e-13,5.232704820283872e-26,7.505580783188527e-17,1.728493410096999e-20,2.85084672882463e-13,8.982583814333311e-19,2.4479351009192196e-22,1.1281490211159157e-16,1.561503234127463e-21,1.5828491347053733e-19,4.344346753776989e-16,4.890818099943132e-24,3.094523037974769e-17,3.030686883805607e-19,3.217464456898202e-24,1.915489736779858e-18,1.7694788588402458e-25,1.4772537909474797e-18,2.9231159984721807e-24,9.685104274126388e-09,2.007418447592616e-23,9.415031770624502e-19,1.2569009672441052e-15,1.689531290390585e-17,2.974164727821064e-20,1.0600275273076592e-25,3.2480028292170652e-21,4.783967568751325e-21,4.165494156709516e-21,3.370725610811608e-26,1.701657344580306e-19,7.995918126789114e-20,3.2374068669056983e-18,2.846543530402035e-13,2.364282673826951e-28,1.6270359921169623e-21,1.3158990732143961e-24,2.1245530191577352e-18,1.725441858347384e-14,2.886060816049246e-19,7.470621483524076e-16,7.097385262058936e-26,4.261819054341261e-29,2.4384126082088255e-20,2.3546591777439284e-22,1.8682126166103017e-20,8.333641713338059e-22,4.504059019868757e-21,6.583429751328383e-15,8.447821112593611e-20,6.645045691993839e-22,3.516075081491326e-26,1.689375780435425e-18,4.0036901325698424e-19,3.83357599350252e-18,5.017470602070181e-16,4.910115136520558e-22,3.3737805097918717e-15,2.8801045749704546e-12,1.8189759903556202e-16,8.964799604839038e-23,1.6185718680136264e-23,7.115391085568893e-17,1.6598337109777546e-23,6.382558428985868e-15,6.954679150873859e-23,1.977073019607117e-23,1.5227330405180004e-20,3.6905939342889105e-20,1.6511624845900883e-16,1.0888113015932791e-23,2.349096761729034e-22,6.021501635493658e-17,3.445979837975485e-17,1.3357977345611888e-21,4.325486396813757e-20,4.884767178421623e-13,1.4006554021153852e-16,1.0008617514728222e-24,1.2389180827250367e-20,1.8174828962627375e-18,3.919310368861497e-18,5.729444799357467e-19
95,7.572495724277126e-17,1.0264432499221179e-14,2.022948432031657e-12,2.5005081338846935e-10,5.316044845537875e-15,1.238089170166887e-14,5.693375215720664e-10,1.3929346703313826e-14,2.4977087320068522e-15,4.741029753030715e-15,1.600612071811676e-14,3.9076252270845574e-14,4.382714826364591e-14,4.4757096249667394e-13,7.602878396295587e-12,5.931368243783375e-12,3.058926081319713e-15,1.6049974934165268e-12,2.316063628198911e-16,3.510995494337976e-09,1.972746351600166e-16,1.8195167594825534e-11,7.28176373365752e-12,1.4789630422236736e-15,2.49660504807658e-14,2.1606161141902308e-13,2.398027089400845e-11,3.78562250991088e-11,3.290707983882868e-10,1.7567771239471175e-12,2.6463778390883874e-10,3.913630253205014e-10,3.04913455595468e-11,2.324208432321912e-14,2.873287563431859e-08,2.489697706149958e-16,0.9999990463256836,1.7688765729939604e-10,3.2968536789468317e-09,1.1709709868412688e-09,9.904166375918066e-09,6.785832204307674e-13,1.235766045049047e-09,1.0234547653809045e-09,5.078767809953144e-13,6.64909265424285e-08,1.5713459700084087e-10,1.637604218895916e-10,2.900547640613538e-13,7.995538367673583e-14,7.130711310310289e-07,1.0208418832480248e-10,3.5837399714466756e-10,2.746907519154962e-12,9.383699922643892e-16,3.3303867996714587e-10,2.3726558369928374e-13,2.604753357449141e-10,1.6434900662609664e-10,1.6606275382580193e-11,1.16958241594238e-13,4.563249395863299e-15,9.614595090131489e-14,7.778419575110718e-10,2.0587176061126478e-11,2.68702911898722e-16,1.4483137996193496e-12,6.197822255415986e-09,3.766951550687736e-08,9.516745030913043e-11,8.8969197493264e-17,1.0028082964713692e-12,1.0667099256851664e-13,4.1581230125764534e-10,3.922228837424874e-15,1.5882104930243363e-14,1.782420782150962e-13,1.3576008373039627e-10,6.66921690941312e-14,1.7918315442511101e-10,1.4826709738430255e-12,4.539275622050809e-10,5.778297662573095e-08,1.6716318995690926e-08,4.4083084405066586e-11,6.822663636309179e-13,2.631978402584112e-12,5.009410108947066e-10,6.335281149509597e-13,6.712303239272965e-13,2.7896847158703775e-13,5.013776056112494e-15,2.0098068174989603e-12,1.2835596775446871e-14,1.6455485862820751e-09,4.979946576638694e-13,8.472864077013753e-11,1.3819899543320024e-13,1.0658714477706794e-14
96,3.079534197092393e-11,7.226870768484162e-10,1.026737831040514e-13,5.583517309731812e-16,4.825112309703172e-09,5.306739680392518e-14,2.118625053171286e-09,1.961574652709075e-11,2.5450090106460266e-05,2.9942823220885373e-10,2.35371555579178e-10,1.5022851584944874e-06,1.6978344077878127e-11,1.1563280111204222e-08,0.9999707937240601,4.7184429974311826e-11,5.471100053000555e-07,1.943858268793619e-10,8.425636854880736e-10,8.108386184701999e-11,2.3344659538793167e-12,1.7248508834600846e-15,1.3761236941634003e-11,2.8506192920079625e-15,7.357346611287785e-13,9.765983255915177e-15,1.0443883091681982e-08,9.227797345690014e-12,1.851142801328684e-13,2.6239569599160323e-14,7.01608486342346e-15,5.103619350049771e-13,4.2782031579478505e-14,7.280235442275185e-13,1.4793564255002022e-14,2.8644841165714752e-08,1.2716622459912896e-12,5.823544424465865e-11,1.7888559557255324e-12,2.3470335917818996e-12,5.6833277667367454e-11,2.450599619063798e-12,5.4659441035831424e-12,1.4212119979137294e-12,1.204437660717872e-09,1.5190121363983962e-14,1.1840141714292152e-11,1.1888802442516777e-10,1.4706682052723075e-11,6.935547247621798e-08,5.61857917979222e-16,8.274690611528857e-13,1.2725740329132956e-13,4.295197877923762e-12,2.302712599593082e-13,3.903982053675122e-15,1.0624979195072992e-11,5.833457415033161e-12,1.0359973241693549e-13,9.070709461322934e-12,1.1119766132189346e-12,7.822620318436585e-15,2.2268544647152666e-11,5.954068904578946e-10,6.725528467477204e-10,2.6427114552143686e-14,5.3238000813360387e-11,1.6169129837123597e-13,5.382079872918999e-14,3.374729532282239e-12,3.2887382324809505e-14,2.7844429539847226e-10,1.0386069310358917e-13,1.948232590878729e-12,2.934366172269165e-08,3.1074066930703026e-11,4.2656060839562845e-14,9.13422670834052e-10,4.579089551981497e-09,2.0503174489152134e-14,2.1922363924176125e-09,1.6854566787377623e-12,8.894901482037199e-10,2.4517547103641846e-08,7.049684620785701e-12,1.302777059408039e-13,7.188034076375388e-14,2.960865331125967e-14,8.183059230226775e-10,2.9217597230513093e-09,8.256918505042746e-14,1.290121676156275e-09,6.591018286705719e-10,4.819299181946235e-09,1.151331696647162e-09,1.6082727825050824e-06,1.3555507627840968e-12,8.552234476155718e-10,1.2971733604795477e-13
97,7.921779204833612e-11,1.4625234356913097e-10,1.435100233093678e-10,3.83104634238407e-06,8.582530797163201e-10,7.710039204300578e-12,4.697784827811802e-09,8.225780612214351e-10,6.135776331461784e-10,4.648153043018688e-11,9.148786173085455e-10,1.1317548853639892e-07,1.0095806146637187e-06,1.0793689275701013e-09,8.415041108378318e-09,1.3841770785116836e-10,1.0596221816649987e-11,6.572200561549835e-10,1.4002053960737726e-09,2.0012842583128077e-07,1.53335455443937e-10,1.949145012059006e-10,1.2398638539468099e-11,8.683462282554899e-11,6.992486589751934e-09,5.0364074022368754e-11,4.581371726430916e-08,7.471087984378677e-12,1.6128683455463033e-06,1.1540338107352e-07,1.4920420454700434e-08,8.391775468963303e-11,1.0664567007268033e-08,8.299424480995299e-10,2.779399821406514e-08,1.1233678570699013e-10,3.414893114950246e-07,4.995065250312791e-09,1.36349083135201e-08,1.6597441643284583e-08,1.3303872670178407e-08,1.9365689052364132e-09,1.6929243562557872e-09,1.7642771865666873e-07,5.241412165402082e-11,3.7019771692570203e-09,5.170348913452472e-07,5.073135689315222e-09,1.432111105259537e-07,3.758894706606952e-07,8.057695595198311e-07,2.5089631705554893e-08,4.21084860136034e-06,0.006399528589099646,1.4176898766038448e-08,0.9884131550788879,1.6570777461311081e-06,3.8345236708092756e-11,3.2511042469263174e-11,1.3680351296230242e-10,4.2464023408683715e-09,3.951804161683725e-10,1.9282870855619194e-09,2.8841876442697867e-08,3.7297422750270925e-07,1.4210414178705832e-08,1.0523315552291024e-10,6.549738529315619e-10,6.347280304908054e-06,0.005153235513716936,1.2942523719416954e-09,1.1116459752713581e-08,4.9450625885794075e-12,9.36275128538e-08,4.183780544231297e-10,5.025016136528393e-08,5.50231193940931e-09,1.667204846400594e-10,7.90363434421959e-12,2.4032447072386276e-06,2.695401803975983e-07,1.2458680309634929e-08,8.635193893269388e-09,8.71120846568374e-07,4.364125505418315e-09,8.917389209273097e-07,7.117041604942642e-06,5.13226083853624e-09,3.093104383733447e-10,9.680642953924234e-10,5.27795362970096e-09,2.354098471712973e-09,1.1342697447958017e-08,1.0033756581151465e-07,6.741225799800077e-09,1.2793873599425964e-11,1.1813738609589564e-07,3.3093292550745446e-09,2.250756949706556e-07
98,2.0708370129796094e-08,2.0059035250596935e-06,4.2636936996132135e-05,2.7226537895330694e-06,2.277661366179018e-07,1.559523639116378e-07,3.57552598870825e-05,1.3549936284107389e-08,4.188249818071199e-07,9.066756945230736e-08,3.528684899833934e-08,4.1530039851522815e-08,1.7054212264611124e-07,1.9593423417063605e-07,5.060779812993133e-07,4.654609710996738e-06,3.083419244376273e-07,1.8808333379638498e-06,2.957015077242886e-09,5.6788529036566615e-05,9.843217796401404e-09,0.00013548025162890553,1.4900730604949786e-07,4.4134946364238203e-08,2.441392510377227e-08,3.349713324496406e-06,7.902296488282445e-07,4.5450128709489945e-06,9.207829521074018e-07,2.2686001102556475e-05,1.6478245015605353e-05,6.078509977669455e-05,7.688288314966485e-05,5.484571943270566e-07,0.0012338646920397878,3.1499858721417695e-08,0.985610842704773,0.0009400293929502368,6.398834375431761e-05,0.005832526832818985,0.004524794407188892,3.0262572181527503e-06,1.7873418300951016e-06,1.2244453273524414e-06,4.882696771346673e-07,0.00029123001149855554,6.493366072390927e-06,1.9427363440627232e-05,1.9606994783316622e-07,7.710679739147963e-08,3.2041883969213814e-05,2.059765211015474e-05,9.971098506866838e-07,1.2001493132629548e-07,2.8737446200466366e-07,3.4338012483203784e-05,1.412561459801509e-06,4.734607500722632e-05,1.0409383321530186e-05,6.278281489358051e-06,2.1438275155105657e-07,2.9984196459054147e-08,2.834241286109318e-07,2.4580454009992536e-06,1.095590960176196e-05,2.832460666013503e-07,9.539196099694891e-08,2.6478974177734926e-05,0.00011320166959194466,3.3410753530915827e-05,6.860149781573455e-09,7.854080052993595e-08,2.385051629971713e-06,1.5337055856434745e-06,1.788026366966733e-07,2.459652534980705e-07,2.4408341232629027e-06,1.0307933280273573e-06,2.959294533866341e-07,1.717858822303242e-06,6.355277832881256e-07,6.823295279900776e-06,0.00027789626619778574,2.1143803678569384e-05,6.15810786257498e-05,3.5774000934907235e-06,2.3422632011715905e-07,0.0001611758052604273,4.400262696435675e-07,3.3825986065494362e-06,5.757432859354594e-07,3.704270667981291e-08,2.754018453288154e-07,1.2437115515240293e-07,8.521537529304624e-05,8.531694106750365e-07,2.2584177713724785e-05,2.6151596443924063e-07,8.713342936061963e-07
99,2.614956049005329e-13,8.412847169764366e-16,7.029508541482692e-19,1.501738805263276e-15,2.194131784897732e-13,3.0182935210310607e-20,1.0284934508192995e-15,2.1628051780075985e-11,6.009253511463086e-11,9.097606497895754e-15,2.675452082101515e-09,3.896518663282222e-09,2.9506624921182834e-10,8.001284097086669e-13,2.449459092588452e-13,2.065671689265475e-16,3.0371969333655617e-15,3.486296766615107e-15,1.178558695080767e-09,2.4947331066073164e-20,1.6035370720146602e-07,8.636803609787135e-22,2.0428243244132588e-13,2.836072847921256e-13,4.669249362154737e-11,9.797338933314873e-17,5.109369971078128e-16,9.519561303270283e-23,1.0251878623909923e-14,1.164250445183368e-13,1.3074572271968315e-17,4.707164333551916e-18,1.8915623743390252e-19,3.443324997961378e-13,6.7681266734345525e-21,2.3547908067911294e-09,7.095859024861043e-21,1.9227993492115097e-14,1.287466918769385e-17,1.9835137616337687e-18,3.502340616192398e-18,2.5745249518222274e-19,1.895004443312301e-22,1.4310891635613342e-16,6.133945259241666e-16,4.5857170944055125e-20,4.253587933267244e-12,2.5721406554053316e-18,2.46584680842557e-13,1.3247002073057956e-07,3.470540242778981e-26,2.1326329193811532e-17,2.5395320425687174e-15,4.228715294596341e-11,8.275691359780214e-16,1.390477681861282e-14,7.772216564119034e-16,4.477263497511189e-22,3.997620479245326e-24,5.300009558934285e-16,2.9496759835410903e-15,1.9191002185949385e-20,5.687648025080524e-14,5.6905357096831354e-21,1.3055168925080185e-12,9.260048457193637e-12,4.5888319463996575e-20,7.151788712731845e-20,1.836637844915734e-15,8.203363878158659e-17,7.801432243270678e-12,1.120191938340509e-12,8.381206113172796e-22,3.812422111944963e-14,8.917680482944945e-11,1.7447152460292083e-14,6.910174647827165e-22,2.3943248509120294e-20,1.9428059289433497e-18,2.176558765035544e-13,8.717322974582942e-10,2.996646075153577e-19,7.157103509726212e-22,1.5560398233116175e-19,9.665578315818279e-20,2.428520222138924e-17,2.0963544519281372e-15,7.999599383437563e-22,8.08152271502844e-15,7.879151297336337e-15,1.4576173090270528e-17,3.173447504778437e-09,4.9919762767913767e-11,0.9999997615814209,1.2755479699255319e-18,1.902047845030718e-18,5.431426307110484e-18,8.979242113846438e-15,2.4256548917904464e-13
102,5.698125704611812e-08,2.473815996495432e-08,6.164830473366634e-13,1.110318325996118e-12,2.589384173745657e-08,1.4787291128994656e-14,3.128565462251487e-10,1.1299113644724912e-08,0.999992847442627,5.943658898388549e-10,1.7072195879208607e-09,2.2159257184739545e-07,3.822697366984151e-11,3.7996977092502604e-11,1.993256004695354e-09,1.2114434889270997e-12,5.1534766498662066e-06,1.669855254071706e-09,1.585564457506905e-10,2.0488459540057846e-10,9.112641197184246e-10,2.389287032450644e-15,7.932476256530731e-15,8.89456592417532e-15,1.2210053931469012e-12,3.7731417213456974e-15,1.2536460758383328e-10,2.680790329577954e-14,5.67051559787618e-14,7.572695183595546e-13,3.668443790383856e-14,2.54073099364982e-11,8.763816929102664e-12,3.5192049274712645e-10,5.773939811513917e-13,2.1558824059297876e-08,1.6168469829051096e-13,4.993451430124196e-09,3.330756460570572e-12,1.0756655115240488e-11,4.909414541565127e-11,3.7261179385017495e-12,1.5715984286526763e-12,1.0618193607356274e-13,1.250787390327801e-10,1.261048123563091e-12,1.273918904393101e-12,1.954668232828638e-10,1.713464960195754e-11,2.3851509922678815e-07,1.362854836308488e-16,3.869215332245185e-13,4.120421926291466e-14,1.6780838871244264e-12,7.20123342467377e-13,2.6783488079294704e-13,1.8860934136114699e-13,5.734841312769745e-14,4.750455129091946e-13,3.3615285555121943e-10,1.4092386654319944e-13,2.516842528658969e-14,2.931385874056086e-13,3.4422570588214796e-13,5.781100598234445e-10,5.051187332988372e-12,2.186328747981036e-14,2.9163143203640588e-15,2.7003852170852383e-13,1.4303161086082206e-11,9.337729835233802e-14,1.8048743055665284e-11,7.082634124506862e-15,4.0255160316249317e-11,2.6005575470833264e-10,1.5898820454607332e-11,2.4604927470472937e-13,8.851713680340777e-15,2.3396626649963004e-11,2.4099494101703645e-13,8.410740853781462e-11,1.9343613516520364e-11,4.452866547710599e-11,3.795729841549189e-10,1.0359201496612513e-06,3.689336596640613e-12,2.814841729929102e-13,1.0196853669590389e-14,1.274424467866131e-12,1.9653332117286482e-07,1.7383687545002857e-10,7.867984735954181e-11,7.687471770267962e-10,1.0320269971941798e-08,7.377341404435356e-08,3.491036437708317e-08,3.123230840618163e-13,6.332938080194639e-12,2.8282758079978265e-12
104,8.92359202274205e-17,1.5622651962235792e-14,1.3620696367663832e-12,6.434857535708716e-09,2.3429061022973996e-16,7.790220249412924e-16,1.4439611209201078e-14,6.916617996185624e-16,1.6165583140766854e-14,9.565034357266094e-18,1.325569098931112e-10,1.412806288267095e-17,6.472409142931762e-14,8.700968603146469e-16,5.223128084081157e-16,1.4673639636263863e-13,1.686844197479429e-15,3.571539833086175e-15,2.072557769341632e-17,1.8313571492623026e-10,3.9500570858203994e-18,4.558905810909779e-14,2.607184368851294e-19,3.008267911061159e-18,1.307195589969081e-17,1.381933724049799e-16,1.7612979217457303e-12,2.396436466981503e-16,3.8882966291176047e-11,2.6801293050659168e-14,2.5749405862737773e-13,2.3614252775416844e-09,0.9999979734420776,9.816378666958198e-14,2.1132883637475786e-11,1.9686265421633986e-14,3.1694382361668882e-12,4.257045670835735e-12,4.431668519568749e-13,5.7143959703020997e-11,1.4061795890023265e-13,2.9644846690282667e-13,1.2797943815812118e-09,1.022143046290387e-16,5.712680106739754e-09,3.8708872218684576e-10,3.7662697938666e-13,1.4189596517566526e-15,5.4383618029564345e-18,1.037772193830658e-16,9.928626809596608e-10,8.408795187930806e-11,1.1022624395802712e-14,1.5892814814828446e-14,1.1845577923519691e-17,1.637149582567332e-10,9.797818142204782e-15,1.0136316886594614e-16,2.127731305151515e-15,1.5865889331501126e-14,2.0316512991532757e-15,1.739260396200538e-17,9.777198078015942e-17,3.238759561647979e-14,1.982234380193404e-06,3.0938974797910246e-13,1.5661236684675478e-13,2.094133616243731e-14,6.976234034894446e-10,2.2374994218532507e-11,3.934417168388553e-18,6.563850214175686e-17,1.4546610316922373e-15,5.209051506110951e-12,1.5657158390441038e-15,2.3346782677697436e-14,2.4015612810101877e-16,1.168197135908793e-16,7.294655153292323e-16,2.5830310384101357e-14,1.0965121023079512e-15,1.5212492376903697e-09,3.981321023728557e-13,9.132732903260887e-10,5.3596718174730995e-09,1.0123034748237177e-14,7.61170210007867e-17,1.3301816245703257e-13,1.1822791645360142e-15,3.313519038973734e-16,3.0515399235264695e-11,3.3951521039631634e-16,1.7428095913044755e-14,2.728904892652256e-15,2.0037468212441567e-11,4.803424582205631e-17,1.2256532865451836e-15,1.4169184929361828e-14,6.085860981830393e-13
